y,z
0.00932837,0.000686024
0.00833958,0.000604972
0.0075551,0.000542094
0.00693959,0.000493631
0.00629466,0.000443671
0.00559052,0.000390082
0.00485052,0.000334843
0.00394646,0.000268855
0.00299932,0.00020149
0.00231936,0.000154241
0.00205575,0.000136175
0.00194421,0.000128573
0.00200656,0.000132819
0.002231,0.00014817
0.0023504,0.000156378
0.00269363,0.000180133
0.00331438,0.000223698
0.00395315,0.000269337
0.00463201,0.000318742
0.00504312,0.000349114
0.00504019,0.000348896
0.00493391,0.000341012
0.00518787,0.000359888
0.00575286,0.000402348
0.00642687,0.000453844
0.00744886,0.000533674
0.00863906,0.000629302
0.00987317,0.00073218
0.0116436,0.000901319
0.0146042,0.00125541
0.018269,0.00181859
0.0209047,0.00231028
0.0222781,0.00259563
0.023055,0.00276597
0.0236161,0.00289303
0.0239919,0.00298003
0.0240112,0.00298453
0.0237556,0.00292513
0.0230756,0.00277057
0.0214059,0.00241208
0.0189276,0.0019346
0.0157579,0.00141771
0.0122893,0.000970912
0.0101354,0.000755249
0.00865824,0.000630867
0.00761169,0.000546589
0.00692364,0.000492385
0.00630684,0.000444607
0.00580389,0.000406215
0.00549198,0.000382663
0.00523566,0.000363455
0.005191,0.000360121
0.00551955,0.000384737
0.00613847,0.000431698
0.00669953,0.000474936
0.00719255,0.000513455
0.00776757,0.000559001
0.0085166,0.000619331
0.00945182,0.000696321
0.0104099,0.000780119
0.0112159,0.000857547
0.0121456,0.000955056
0.0135722,0.0011218
0.0157003,0.00140928
0.0179443,0.00176307
0.0198802,0.00211046
0.0211655,0.00236291
0.0220403,0.00254478
0.0231887,0.00279594
0.0240567,0.00299518
0.0245591,0.00311424
0.0249403,0.0032064
0.0249883,0.00321812
0.0247473,0.00315953
0.0243987,0.00307594
0.0241058,0.00300669
0.0240495,0.0029935
0.0240397,0.0029912
0.0236728,0.00290606
0.0226528,0.00267698
0.0207117,0.00227179
0.0176047,0.00170616
0.0139718,0.00117224
0.0112455,0.000860521
0.00966083,0.000713944
0.00889164,0.000649965
0.00848878,0.000617071
0.0080819,0.000584181
0.00753367,0.000540394
0.00685986,0.000487409
0.0061387,0.000431715
0.00581254,0.000406871
0.00614075,0.000431872
0.00682959,0.00048505
0.00749272,0.000537148
0.00796036,0.000574421
0.00824335,0.000597191
0.00837292,0.000607671
0.00881309,0.000643525
0.00964583,0.00071267
0.0102577,0.000766233
0.0108578,0.000822334
0.0119722,0.000936205
0.0140818,0.00118641
0.0174246,0.00167648
0.0203332,0.00219745
0.0224174,0.00262569
0.0240095,0.00298414
0.0253004,0.00329492
0.0263018,0.00354853
0.0269502,0.00371863
0.0272483,0.00379841
0.0274219,0.00384532
0.0274612,0.00385597
0.027129,0.00376638
0.0263618,0.00356408
0.0253494,0.00330707
0.0241316,0.00301276
0.0224966,0.00264289
0.0199752,0.00212852
0.0155406,0.00138609
0.0109727,0.000833491
0.00831169,0.000602715
0.00668073,0.000473477
0.00560615,0.000391261
0.0048584,0.000335425
0.00417868,0.000285647
0.00342236,0.000231355
0.0025279,0.000168634
0.00146297,9.61E-05
0.000513926,3.33E-05
2.17E-05,1.48E-06
0.000155812,1.01E-05
0.000582838,3.78E-05
0.00110081,7.19E-05
0.00171465,0.000113005
0.00246526,0.000164301
0.00326309,0.000220068
0.00379047,0.000257636
0.00403821,0.000275476
0.00462411,0.000318162
0.00542313,0.00037749
0.0062125,0.000437366
0.00694299,0.000493896
0.00757575,0.000543734
0.00813692,0.000588608
0.00873714,0.00063731
0.00963514,0.000711762
0.0108177,0.000818473
0.0121934,0.000960315
0.0135753,0.00112218
0.0143796,0.0012254
0.014642,0.0012605
0.0147301,0.00127245
0.0148328,0.00128648
0.0152046,0.00133816
0.0163879,0.00151215
0.0180567,0.00178216
0.0191628,0.00197714
0.0202467,0.00218067
0.0213876,0.00240833
0.0222609,0.00259192
0.0226587,0.00267827
0.0227979,0.00270887
0.0228896,0.00272916
0.0229165,0.00273512
0.0230787,0.00277126
0.0235076,0.00286819
0.0241151,0.00300889
0.024716,0.00315197
0.0250581,0.0032352
0.0250446,0.0032319
0.0248155,0.00317605
0.0246941,0.0031467
0.0246359,0.00313267
0.0244496,0.00308804
0.0241871,0.00302581
0.0236206,0.00289405
0.0227453,0.00269729
0.0216675,0.00246628
0.0200834,0.00214922
0.017644,0.0017127
0.0146555,0.00126233
0.0131209,0.00106681
0.0131714,0.00107286
0.0142432,0.00120742
0.0156667,0.00140439
0.0166137,0.00154698
0.016864,0.00158622
0.0168684,0.00158693
0.0169339,0.0015973
0.0169339,0.0015973
0.0170675,0.00161862
0.0171634,0.00163401
0.0161238,0.00147205
0.014611,0.00125632
0.0133087,0.00108945
0.0118673,0.000924949
0.0100329,0.000746153
0.00852252,0.000619813
0.0075128,0.000538739
0.00675388,0.000479158
0.00629339,0.000443573
0.00616173,0.000433478
0.00625293,0.000440467
0.00627105,0.000441858
0.00614191,0.000431961
0.00584836,0.000409589
0.00534685,0.00037177
0.00474294,0.000326904
0.0041971,0.000286984
0.00372628,0.000253033
0.0037318,0.000253428
0.00386208,0.00026278
0.00392043,0.000266979
0.00370695,0.000251649
0.00347217,0.000234895
0.00306085,0.000205811
0.00250869,0.000167304
0.00207423,0.000137437
0.00169958,0.000111987
0.00128865,8.44E-05
0.000924108,6.02E-05
0.00099655,6.50E-05
0.00148361,9.74E-05
0.00221396,0.000147001
0.00312285,0.000210173
0.00411402,0.00028096
0.00497769,0.000344257
0.00558039,0.000389319
0.00603765,0.000423995
0.0066557,0.000471535
0.00760171,0.000545796
0.00890692,0.000651219
0.0109732,0.000833546
0.014321,0.00121766
0.01808,0.00178614
0.0206775,0.00226501
0.0226983,0.00268695
0.0243271,0.00305891
0.0254496,0.003332
0.0259634,0.00346159
0.0259271,0.00345233
